Date;OR.PA;VIE.PA;CA.PA;ACA.PA;DSY.PA;GLE.PA;BNP.PA;HO.PA;SU.PA;FCHI;FTSE;N225;VIX;AAPL;NVDA;INTC;AMD;TYX
26/09/2019;240,600006;21,529947;15,47;10,62;25,379999;23,629999;42,5;101,849998;75,800003;5422,77002;7122,5;21778,60938;20,559999;54,740002;43,259998;49,389999;28,309999;2,086
03/10/2019;247,600006;21,838482;14,94;10,49;26,959999;23,219999;42,490002;97,959999;77,139999;5499,140137;7166,5;21456,38086;18,639999;56,7575;45,177502;50,48;28,459999;2,087
10/10/2019;245,399994;22,561609;15,56;11,64;27,940001;25,98;47,25;96,379997;81,779999;5696,899902;7168;22472,91992;13,68;58,592499;48,552502;52,450001;30,809999;2,233
17/10/2019;239,100006;22,079523;15,795;11,82;26,690001;26,49;47,955002;86,959999;84,160004;5653,439941;7260,700195;22625,38086;14,01;60,794998;48,772499;51,720001;31,360001;2,251
24/10/2019;263,100006;22,349491;15,415;11,695;27,370001;25,68;46,93;88,019997;83,919998;5765,870117;7330,799805;22843,11914;12,33;60,814999;50,75;56,599998;33,130001;2,272
31/10/2019;265;22,310925;15,685;12,16;27,290001;27,889999;49,869999;86,580002;86,68;5866,740234;7396,700195;23303,82031;12,62;64,309998;51,907501;57,599998;35,93;2,297
07/11/2019;262,200012;22,156658;15,22;12,485;28,049999;28,155001;50,150002;85,080002;87,459999;5907,089844;7351,200195;23319,86914;0,541666667;66,1175;52,142502;57,889999;37,52;2,351
14/11/2019;258,600006;22,137375;15,33;12,59;28,26;28,315001;51,099998;92,080002;86,419998;5894,029785;7262,5;23148,57031;12,78;65,797501;52,794998;57,900002;40,98;2,203
21/11/2019;257,899994;22,407343;15,25;12,655;28,59;28,555;51,360001;89,360001;88,440002;5926,839844;7429,799805;23437,76953;11,75;66,959999;54,560001;58,509998;39,41;2,193
28/11/2019;253,100006;21,905973;14,675;12,36;28,280001;28,855;50,290001;87,800003;88,120003;5799,680176;7188,5;23135,23047;14,8;65,434998;52,355;56,02;39,689999;2,229
05/12/2019;254,399994;22,686953;14,96;12,665;28,15;29,25;50,400002;86,879997;90,459999;5860,879883;7216,299805;23391,85938;14,99;67,692497;54,334999;57,07;39,470001;2,22
12/12/2019;255,899994;22,870146;15,03;13,16;28,77;30,91;53,27;92,220001;91,800003;5959,600098;7540,799805;23934,42969;12,58;69,934998;57,377499;57,169998;42,299999;2,351
19/12/2019;264,5;23,053337;15,1;13,015;29,66;31,174999;52,98;93,839996;92,199997;6029,549805;7632,200195;23782,86914;12,67;71,067497;59,654999;59,41;46,540001;2,339
26/12/2019;264;22,860502;14,95;12,925;29,309999;31,014999;52,830002;92,519997;91,5;5978,060059;7542,399902;23656,61914;13,78;73,412498;58,825001;59,849998;45,860001;2,389
02/01/2020;261,200012;22,735161;15,17;13,005;30,1;31,77;52,779999;96,18;92,559998;6031;7574,899902;23204,75977;13,45;75,797501;60,095001;58,970001;47,830002;2,358
09/01/2020;269,399994;24,239267;15,025;12,765;31,209999;30,950001;50,959999;96,32;92,339996;6032,609863;7642,799805;23916,58008;12,42;77,834999;61,392502;58,939999;48,549999;2,242
16/01/2020;269;25,405916;14,455;12,63;32,099998;30,32;50,080002;98,32;92,980003;6010,97998;7571,899902;24031,34961;12,91;79,425003;62,5275;62,73;51,43;2,218
23/01/2020;262,299988;25,820509;15,565;12,435;32,32;29,83;49,505001;99,199997;93,699997;5954,890137;7483,600098;23379,40039;16,389999;81,084999;61,384998;66,330002;47,509998;2,053
30/01/2020;263,100006;25,859076;15,56;13,045;31,950001;30,290001;49,610001;97,919998;95,580002;5985,399902;7482,5;23319,56055;15,15;80,362503;62,689999;67,339996;49,84;2,133
06/02/2020;271,100006;26,562922;15,705;13,54;31;31,549999;53,580002;95,959999;96,620003;6104,72998;7534,399902;23861,21094;13,74;81,800003;68,135002;67,459999;53,889999;2,091
13/02/2020;272,299988;27,864553;16,07;13,335;31,5;31,795;53,75;95,620003;97,400002;6111,240234;7457;23400,69922;14,38;80,904999;78,675003;67,110001;58,900002;2,016
20/02/2020;254;26,630413;16,08;12,1;29,540001;28,559999;48,215;96,68;97,099998;5684,549805;7042,5;22426,18945;27,559999;73,162498;66,912498;59,650002;47,490002;1,796
27/02/2020;259,5;27,363184;16,889999;10,125;28,74;24,18;42,25;92,139999;96,099998;5464,890137;6815,600098;21100,06055;31,99;75,684998;71,127502;58,68;50,110001;1,635
05/03/2020;229,699997;21,82884;14,125;7,896;25,629999;18,761999;35,66;80,300003;82,18;4610,25;5876,5;19416,06055;53,900002;68,857498;61,6175;51,66;45,700001;1,308
12/03/2020;224,399994;16,694628;14,415;6,242;23,26;14,16;26,4;55,16;68,139999;3754,840088;5080,600098;16726,55078;76,449997;61,6675;50,705002;47,610001;39,119999;1,897
19/03/2020;253,800003;17,596127;13,975;7,438;26;17,302;30;68,519997;78,699997;4432,299805;5688,200195;19546,63086;63,950001;61,380001;61,404999;51,259998;44,630001;1,423
26/03/2020;233,300003;17,634693;14,24;6,344;26,49;13,886;25,870001;73,400002;73,540001;4207,240234;5454,600098;18065,41016;57,060001;60,227501;60,767502;51,880001;43,66;1,289
02/04/2020;242,399994;17,99626;14,69;6,716;25,639999;14,586;26,955;72,68;82,220001;4442,75;5677,700195;19353,24023;43,349998;66,517502;66,737503;58,98;48,790001;1,364
09/04/2020;245,899994;18,208376;14,1;6,234;26,26;13,472;25,82;68,18;79,220001;4353,720215;5597,700195;19550,08984;40,84;71,107498;70,209999;58,869999;54,990002;1,275
16/04/2020;248,100006;17,3358;13,79;6,476;27,549999;13,512;25,535;70;82,559998;4411,799805;5770,600098;19137,94922;41,98;69,025002;71,537498;60,099998;55,919998;1,22
23/04/2020;256,200012;19,428053;13,895;7,746;27,24;15,606;30,700001;72,540001;86,339996;4671,109863;6115,299805;19771,18945;31,23;71,932503;74,614998;61,799999;53,66;1,245
30/04/2020;243;18,299973;12,92;0,291666667;27,219999;12,8;28;68,139999;79,5;4433,379883;5853,799805;19619,34961;34,119999;75,157501;74,447502;59,18;52,16;1,415
07/05/2020;245,399994;17,605768;12,885;6,788;27,42;12,09;26,5;63,66;80,18;4344,950195;5904,100098;20267,05078;35,279999;76,912498;77,800003;57,740002;52,18;1,341
14/05/2020;253,300003;17,605768;12,51;7,066;28,35;12,726;28,82;63,060001;84,199997;4496,97998;6067,200195;20595,15039;27,99;79,807503;89,699997;63,099998;56,389999;1,399
21/05/2020;251,399994;18,936325;13,425;7,994;29,4;14,304;33,735001;68,760002;87,660004;4688,740234;6144,299805;21419,23047;27,620001;79,527496;85,252502;63,560001;52,740002;1,434
28/05/2020;270,399994;20,845385;14,49;8,484;30,639999;14,892;36,150002;75,800003;95,419998;5022,379883;6382,399902;22613,75977;25,66;81,279999;87,695;61,93;52,73;1,551
04/06/2020;266,600006;20,883951;14,455;8,578;30,530001;15,78;37,349998;73,940002;94,779999;5053,419922;6329,100098;23124,94922;27,57;88,209999;93,667503;63,869999;57,439999;1,52
11/06/2020;276,200012;20,151182;14,275;8,296;30,290001;14,696;35,955002;73,660004;95,639999;4995,970215;6253,299805;22455,75977;33,470001;87,897499;92,360001;60,490002;54,549999;1,524
18/06/2020;279;19,283426;14,31;8,036;30,01;14,262;34,509998;69,599998;96;4871,359863;6123,700195;22534,32031;33,84;90,014999;92,355003;59,09;52,389999;1,445
25/06/2020;286,700012;19,085772;13,48;8,378;30,690001;14,692;34,720001;70,620003;97,120003;4926,939941;6158;22121,73047;28,620001;91,027496;95,300003;58,810001;52,580002;1,433
02/07/2020;285,399994;19,302711;13,54;8,76;31,110001;15,174;36,349998;73,699997;97,760002;4981,129883;6156,200195;22438,65039;28,08;95,342499;102,160004;58,610001;53,43;1,392
09/07/2020;291,100006;19,003819;13,96;9,13;30,690001;15,726;38,529999;71,339996;100,699997;5108,97998;6292,700195;22945,5;27,76;97,724998;102,272499;59,029999;55,34;1,331
16/07/2020;287,100006;19,40877;13,675;0,375;31,98;15,246;37,799999;70,059998;101,150002;5037,120117;6207,100098;22751,60938;24,32;97,272499;104,387497;61,049999;61,790001;1,289
23/07/2020;289,200012;19,534113;13,74;8,65;30,620001;13,876;35,799999;64,160004;102,5;4958,740234;6131,5;22397,10938;24,1;95,040001;104,654999;48,07;76,089996;1,242
30/07/2020;282,5;18,545835;13,68;8,534;30,34;13,476;35,945;66;101,800003;4933,339844;6104,700195;22514,84961;22,99;110,0625;112,8675;48,919998;85,309998;1,219
06/08/2020;282,200012;19,678738;14,025;9,088;30,52;14,314;37,825001;70,940002;104,900002;5073,310059;6280,100098;22843,96094;22,280001;113,010002;114,402496;49,189999;82,610001;1,365
13/08/2020;283;18,560299;13,475;8,698;30,34;13,914;36,834999;68,040001;104,300003;4977,22998;6112;23110,60938;22,540001;115,707497;121,385002;48,330002;81,089996;1,415
20/08/2020;281,399994;18,608507;13,475;8,666;31,719999;13,9;36,900002;67,959999;107,300003;5048,430176;6045,600098;23290,85938;23,27;126,522499;127,730003;49,549999;86,019997;1,406
27/08/2020;281,200012;19,466619;13,55;8,436;32,18;12,92;35,880001;66,379997;106;5031,740234;5941;23247,15039;26,57;131,399994;143,464996;52,25;90,220001;1,375
03/09/2020;282,600006;19,264145;14,76;8,658;31,25;13,182;36,790001;66,160004;107,150002;5042,97998;6012,799805;23032,53906;28,809999;117,32;127,150002;49,619999;81,910004;1,458
10/09/2020;281;18,222839;14,11;8,448;32;12,97;35,709999;68,059998;107,199997;5074,419922;6078,5;23475,5293;26,040001;112,129997;125,144997;50,369999;76,660004;1,447
17/09/2020;277,5;17,72147;13,745;7,56;31,709999;11,512;31,455;62,740002;103,050003;4802,259766;5899,299805;23346,49023;28,58;107,120003;121,237503;48,82;74,730003;1,425
24/09/2020;277,600006;17,760036;13,665;7,472;31,950001;11,318;30,975;64,160004;106,050003;4803,439941;5866,100098;23185,11914;26,370001;115,809998;135,304993;51,779999;81,989998;1,451
01/10/2020;278,100006;18,102318;13,44;7,666;30,950001;12,336;33,105;65,059998;107,75;4882;5946,299805;23422,82031;28,059999;115,080002;139,639999;52,669998;86,690002;1,588
08/10/2020;290,299988;17,297234;14,005;7,49;32,040001;12,322;32,549999;65,459999;111,5;4941,660156;5935,100098;23626,73047;26,4;121,190002;140,952499;53,549999;84,209999;1,5
15/10/2020;286,799988;16,42466;13,925;7,324;31,26;12,392;32,634998;63,779999;106,050003;4853,950195;5776,5;23639,46094;28,65;116,870003;135,247498;53,5;79,199997;1,629
22/10/2020;278,799988;15,581009;13,595;6,72;29,23;11,382;29,75;57,5;103,099998;4571,120117;5582,799805;23418,50977;40,279999;111,199997;126,269997;44,25;76,400002;1,57
29/10/2020;299,899994;16,723553;13,485;7,376;30,51;12,752;33,119999;62,5;112;4922,850098;5883,299805;23695,23047;29,57;114,949997;137,942505;45,700001;81,349998;1,546
05/11/2020;319;18,377106;14,33;8,756;30,84;15,604;41,09;74,400002;118,699997;5445,209961;6382,100098;25349,59961;23,450001;119,489998;134,179993;46,349998;81,279999;1,739
12/11/2020;314,600006;18,140884;14,425;8,924;31,040001;16,417999;41,130001;78,82;117,349998;5511,450195;6385,200195;25728,14063;23,84;118,029999;134,287506;45,060001;82,540001;1,618
19/11/2020;304,399994;18,7917;13,885;9,874;30,559999;17,4;43,755001;80,980003;118,449997;5571,290039;6391,100098;26296,85938;21,25;116,029999;132,347504;47,049999;86,709999;1,62
26/11/2020;306,399994;19,437695;13,595;10,375;30,540001;17,914;44,950001;78,019997;114,949997;5583,009766;6463,399902;26800,98047;21,17;123,080002;135,445007;49,900002;93,739998;1,704
03/12/2020;302;19,321995;13,905;10,46;30,83;17,672001;44,544998;78,059998;114,5;5546,819824;6564,299805;26817,93945;22,27;121,779999;129,307495;50,07;89,830002;1,689
10/12/2020;309,399994;19,061668;13,565;10,48;31,790001;17,254;44,174999;76;115,699997;5547,680176;6570,899902;26757,40039;22,5;127,809998;132,425003;51,119999;96,849998;1,666
17/12/2020;303,700012;19,360561;13,65;10,46;33;17,26;43,834999;75,940002;116,650002;5527,589844;6495,799805;26524,78906;23,309999;130,960007;130,092499;46,57;91,550003;1,697
24/12/2020;313,200012;19,418411;14,245;10,365;33,509998;16,982;43,305;75,440002;120,849998;5599,410156;6555,799805;27444,16992;22,77;133,720001;131,457504;48,75;92,290001;1,662
31/12/2020;308,799988;19,910139;15,34;10,67;32,75;17,955999;45,290001;75,440002;123,949997;5630,600098;6841,899902;27055,93945;25,07;126,599998;126,144997;51,099998;90,330002;1,821
07/01/2021;301,5;21,790274;17,540001;10,605;32,82;17,65;45,025002;74,779999;126,199997;5662,669922;6745,5;28456,58984;22,209999;130,889999;135,317505;56,950001;91,779999;1,818
14/01/2021;293,600006;22,542328;14,915;10,205;32,450001;17,084;44,419998;78,5;123,199997;5628,439941;6740,399902;28523,25977;21,58;132,029999;133,657501;58,669998;88,75;1,842
21/01/2021;297,600006;21,096069;14,425;9,428;33,830002;15,564;40,525002;74,279999;123,099998;5459,620117;6567,399902;28635,21094;37,209999;142,059998;129,177505;53,59;88,839996;1,778
28/01/2021;295,899994;22,204866;14,125;9,872;34;16,256001;41,900002;76,459999;125,5;5563,049805;6507,799805;28646,5;22,91;133,940002;135,304993;57,68;87,889999;1,912
04/02/2021;311,299988;21,481737;14,575;10,22;37,810001;17,9;45,134998;77,699997;123,050003;5670,799805;6524,399902;29562,92969;21,99;135,389999;147,642502;58,860001;92,349998;1,924
11/02/2021;317;21,761349;14,72;11,185;37,360001;19,059999;47,650002;77,639999;127,050003;5765,839844;6710,899902;30292,18945;21,5;130,839996;149,059998;61,849998;89,940002;2,069
18/02/2021;307,200012;22,513401;14,565;11,66;34,98;20,379999;50,169998;80,339996;123,599998;5797,97998;6659;29671,69922;21,34;125,349998;144,990005;63,189999;86,940002;2,242
25/02/2021;307,600006;21,433531;14,26;12,27;34,34;21,48;51,720001;81,620003;125,449997;5830,060059;6675,5;29559,09961;26,67;122,059998;128,047501;59,900002;80,860001;2,252
04/03/2021;318,5;22,291641;14,59;12,435;34,560001;21,879999;52,759998;82,800003;126,5;5990,549805;6725,600098;29036,56055;22,559999;119,980003;124,682503;62,25;77,519997;2,243
11/03/2021;326;21,799915;14,43;12,17;35,48;21,959999;51,68;84,760002;126,349998;6054,819824;6762,700195;29914,33008;19,23;124,760002;133,412506;65,779999;82,629997;2,437
18/03/2021;318,200012;20,81646;15,09;12,065;36,040001;22,110001;51,119999;82,519997;124,949997;5947,290039;6712,899902;28405,51953;21,200001;120,089996;126,43;62,040001;76,480003;2,314
25/03/2021;326,799988;21,076786;15,445;12,345;36,48;22,315001;51,880001;84,720001;130,25;6067,22998;6713,600098;29178,80078;19,4;122,150002;133,482498;64;78,5;2,425
01/04/2021;330,700012;21,510662;15,3;12,5;37,32;22,665001;52,290001;87,040001;131,960007;6130,660156;6885,299805;29730,78906;17,16;127,900002;141,434998;66,25;82,199997;2,335
08/04/2021;339,149994;23,477573;14,955;12,598;38,150002;22,315001;51,98;86,779999;132,820007;6208,580078;6939,600098;29620,99023;16,99;132,029999;152,770004;64,190002;78,550003;2,325
15/04/2021;342,600006;23,68005;15,855;12,118;38,540001;21,32;50,360001;84,379997;135,320007;6210,549805;6895,299805;28508,55078;17,5;133,5;153,604996;63,700001;81,610001;2,264
22/04/2021;339;25,724092;15,955;12,752;39,02;23,615;53,48;84,980003;136,539993;6306,97998;6963,700195;29053,9707;17,280001;133,580002;152,767502;57,619999;84,019997;2,3
29/04/2021;346;24,817772;16,254999;12,998;37,860001;23,635;54,900002;84,919998;134,539993;6339,470215;7039,299805;28812,63086;19,15;128,100006;144,585007;56,849998;77,830002;2,259
06/05/2021;346,299988;24,518879;16,885;13,408;36,389999;25,775;56,599998;84,660004;127,860001;6279,350098;7004,600098;28147,50977;27,59;122,769997;137,585007;53,619999;74,639999;2,415
13/05/2021;350,149994;24,48031;17,334999;12,118;36,509998;25,99;55,939999;82,139999;126,220001;6262,549805;6950,200195;28044,44922;22,18;124,690002;140,657501;55,360001;76,230003;2,387
20/05/2021;366,450012;24,933472;16,370001;11,976;37,98;25,4;54,650002;82,879997;129,039993;6391,600098;7026,899902;28642,18945;17,360001;126,849998;157;56,919998;78,339996;2,26
27/05/2021;371,600006;24,904547;16,870001;12,38;37,360001;26,620001;57;84,400002;131,5;6521,52002;7108;28946,14063;17,48;125,059998;167,782501;57,48;81,970001;2,28
03/06/2021;382;24,885263;17,15;12,102;37,82;26,174999;56,23;86,18;131,759995;6563,450195;7081;28860,80078;17,889999;127,129997;173,582504;57;79,959999;2,169
10/06/2021;389,200012;24,972038;16,875;12,254;39,23;25,635;55,740002;86,080002;132,740005;6652,649902;7185;29291,00977;18,15;130,149994;178,102493;57,220001;80,110001;2,209
17/06/2021;381,450012;24,007868;16,950001;11,744;40,060001;24,66;53,48;84,900002;134,460007;6551,069824;7074,100098;28874,89063;16,32;133,699997;190,572495;55,259998;83,82;2,112
24/06/2021;375,799988;24,557446;16,584999;11,814;40,900002;24,860001;52,869999;86,040001;132,679993;6507,830078;7037,5;28791,5293;15,83;136,960007;200,024994;56,139999;93,93;2,065
01/07/2021;376,5;25,319139;17,1;11,696;42,540001;24,684999;51,18;88,260002;136,619995;6527,720215;7151;28366,94922;16,200001;144,570007;203,717499;55,959999;90,540001;1,944
08/07/2021;376,5;25,174515;16,205;11,654;43,790001;24,67;51,139999;88,199997;136,779999;6558,379883;7091,200195;28608,49023;16,33;149,149994;198,414993;56,52;89,050003;1,989
15/07/2021;379,149994;24,972038;15,71;11,624;43,244999;24,139999;50,23;88,32;135,160004;6464,47998;6998,299805;27548;17,91;145,399994;194,100006;56,23;89,410004;1,93
22/07/2021;385,850006;26,177254;15,825;11,718;46,285;24,559999;51,16;91,599998;139,059998;6609,310059;7016,600098;27581,66016;18,309999;144,979996;195,029999;53,07;97,93;1,911
29/07/2021;395,399994;26,38937;16,264999;11,97;47,52;27,205;52,009998;87,800003;147,720001;6746,22998;7123,899902;27584,08008;17,969999;146,949997;202,740005;53,900002;118,769997;1,84
05/08/2021;400,299988;26,71719;16,975;12,324;48,080002;27,629999;54,77;88,059998;152,259995;6857,990234;7220,100098;28070,50977;16,17;145,860001;196,990005;54,139999;107,68;1,997
12/08/2021;393,200012;27,5753;17,07;11,976;47,75;26,555;53,34;86,360001;155,100006;6770,109863;7169,299805;27585,91016;21,57;146,360001;190,399994;52,189999;103,440002;1,914
19/08/2021;393,049988;27,999537;16,870001;12,204;48,5;26,85;54,150002;84,839996;151,679993;6676,47998;7150,100098;27724,80078;16,790001;148,360001;222,130005;53,810001;108,300003;1,959
26/08/2021;399,5;28,799799;15,925;12,328;49,154999;27,01;54,799999;86,879997;153,059998;6758,689941;7149,799805;28451,01953;16,110001;152,509995;224,410004;53,669998;109,989998;1,919
02/09/2021;394,049988;28,317713;15,725;12,086;48,555;26,27;53,5;83,419998;150,679993;6668,890137;7095,5;30181,21094;17,959999;155,110001;223,389999;53,57;106,169998;1,953
09/09/2021;393;27,96097;15,135;11,836;49,205002;26,215;53,630001;81,879997;153,399994;6583,620117;7016,5;30511,71094;18,18;149,029999;223,410004;55,119999;105,599998;1,869
16/09/2021;384,450012;26,860001;15,105;11,566;50,23;25,389999;53,16;82,260002;152;6637;7083,399902;29639,40039;20,870001;145,850006;219,410004;53,5;104,379997;1,851
23/09/2021;363,299988;26,27;15,975;12,046;45,395;27,115;55,259998;84,440002;144,860001;6560,799805;7108,200195;29544,28906;22,559999;142,830002;205,169998;53,490002;100,349998;2,09
30/09/2021;358,149994;26,57;15,98;12,392;44,325001;27,67;56,200001;83,040001;140,520004;6493,120117;6995,899902;27528,86914;0,875;142;207;53,98;103,639999;2,076
07/10/2021;362,399994;26,959999;15,23;12,55;45,290001;27,955;56,360001;82,339996;140,580002;6597,379883;7141,799805;28140,2793;18,639999;140,910004;209,389999;52,259998;109,160004;2,041
14/10/2021;364,299988;28,280001;15,02;12,914;46,490002;28,615;58,18;81,360001;142,779999;6705,609863;7223,100098;29255,55078;15,49;149,259995;221,029999;55,369999;116,389999;2,111
21/10/2021;388,350006;28,200001;15,52;12,972;47,23;28,559999;57,82;80,980003;146,279999;6753,52002;7253,299805;29098,24023;16,98;148,850006;244,509995;47,889999;122,279999;1,942
28/10/2021;405,549988;28,98;15,51;13,292;53,09;29,415001;59,880001;81,220001;152,520004;6950,649902;7248,899902;29520,90039;15,1;151,490005;265,980011;50,389999;130,529999;1,986
04/11/2021;414,350006;29,68;16,35;12,858;53,950001;29,4;59,200001;83,379997;153,979996;7045,160156;7340,200195;29106,7793;18,73;147,919998;294,589996;50,759998;139,869995;1,918
11/11/2021;429,799988;29,969999;16,045;12,766;55,220001;29,705;60,18;79,800003;158,619995;7156,850098;7291,200195;29688,33008;17,110001;153,490005;292,609985;50,23;151,339996;1,996
18/11/2021;412,549988;29,139999;15,79;12,666;52,110001;29,264999;58,540001;78,580002;156,160004;7042,22998;7286,299805;29302,66016;18,58;161,940002;326,73999;49,759998;157,800003;1,969
25/11/2021;406,149994;29,129999;14,8;12,306;53,68;28,450001;56,59;73,059998;162,759995;6881,870117;7168,700195;27935,61914;31,120001;164,770004;314,350006;48,599998;149,110001;1,778
02/12/2021;418,25;30,110001;14,935;12,406;53,48;29,195;58,130001;74,540001;166,300003;7014,569824;7337,399902;28860,61914;19,9;175,080002;318,26001;51,75;145,240005;1,875
09/12/2021;417,299988;31,459999;15,205;12,138;52,709999;28,754999;55,889999;70,900002;165;6927,629883;7170,799805;28459,7207;19,290001;179,300003;304,589996;50,669998;146,5;1,855
16/12/2021;419;31,77;15,62;12,252;52,66;29,440001;59,349998;74,220001;167,940002;7051,669922;7341,700195;28562,21094;18,629999;175,639999;294;50,970001;143,880005;1,857
23/12/2021;418,850006;32,240002;15,955;12,568;53,209999;30,275;60,709999;75,18;173,039993;7161,52002;7420,700195;28906,88086;16,950001;179,380005;300,01001;51,830002;148,259995;1,953
30/12/2021;428,200012;32,189999;17,25;13,17;50,529999;32,25;63,330002;77,059998;177,820007;7376,370117;7516,899902;29332,16016;19,73;174,919998;276,040009;53,869999;136,149994;2,088
06/01/2022;400,049988;32,18;17,855;13,792;47,064999;33,514999;65,330002;78,32;168,460007;7237,189941;7551,700195;28765,66016;17,620001;175,529999;279,98999;55,740002;137,470001;2,074
13/01/2022;377,25;32,279999;17,469999;13,54;45,799999;33,674999;65,400002;83,400002;159,520004;7172,97998;7589,700195;27467,23047;23,85;166,229996;250,669998;53,619999;128,270004;2,138
20/01/2022;372,100006;31,799999;17,5;13,326;42,215;33,080002;63,950001;82,839996;151,679993;6981,959961;7469,799805;27011,33008;31,959999;159,690002;227,720001;51,689999;110,709999;2,167
27/01/2022;379,600006;32,93;0,708333333;13,562;43,014999;33,669998;63,470001;80,279999;154,160004;7115,27002;7583;27533,59961;22,09;175,839996;252,419998;49,509998;122,760002;2,094
03/02/2022;371,399994;32,77;17,07;13,96;42,189999;35,625;66,709999;82;150,220001;7130,879883;7643,399902;27579,86914;19,959999;176,279999;267,049988;49,91;132,850006;2,232
10/02/2022;355,149994;32,259998;17,184999;13,438;41,025002;33,889999;62,75;84,559998;145,740005;6964,97998;7603,799805;27460,40039;24,290001;172,550003;265,109985;48,23;117,690002;2,365
17/02/2022;343,5;31,74;18,075001;12,678;40,264999;31,075001;59,549999;84,260002;138,679993;6780,669922;7498,200195;26449,60938;31,02;160,070007;223,869995;44,650002;109,760002;2,275
24/02/2022;348,5;28,33;17,645;10,736;43,904999;23,299999;49,965;102,900002;137,580002;6498,02002;7429,600098;26393,0293;30,74;166,559998;242,199997;48,869999;118,279999;2,233
03/03/2022;356;28,84;17,57;10,716;42,060001;23,5;51,419998;110,800003;145,259995;6387,830078;7190,700195;24717,5293;32,450001;162,949997;230,139999;47,630001;111,050003;2,302
10/03/2022;359,950012;29,209999;18,094999;10,836;43,715;25,155001;54,349998;110,150002;153,520004;6588,640137;7291,700195;25762,00977;26,67;159,589996;244,960007;46,630001;115,370003;2,459
17/03/2022;357,25;28,799999;18,775;10,854;45,110001;24,370001;52,23;116;150,720001;6581,430176;7460,600098;28040,16016;23,57;170,210007;256,339996;48,27;113,919998;2,519
24/03/2022;366,649994;29,110001;19,535;11,136;45,634998;25,365;53,080002;114,25;152,679993;6741,589844;7578,799805;28027,25;19,33;177,770004;276,899994;51,43;119,220001;2,48
31/03/2022;366,399994;27,83;19,395;10,066;44,040001;21,91;47,294998;117,449997;144,139999;6498,830078;7587,700195;27350,30078;22,1;171,830002;244,070007;47,540001;103,669998;2,632
07/04/2022;359,200012;27,9;20,139999;9,96;40,52;22,719999;48,924999;125,800003;141,839996;6542,140137;7580,799805;26843,49023;21,82;170,399994;222,029999;47,009998;97,739998;2,794
14/04/2022;353,649994;28,370001;20,370001;10,346;40,294998;23,93;51,23;127,550003;143,220001;6624,910156;7629,200195;27217,84961;20,32;167,229996;214,820007;48,110001;94,019997;2,879
21/04/2022;341,549988;27,309999;19,825001;10,186;40,41;23,02;49,744999;122,900002;135,660004;6445,259766;7425,600098;26386,63086;31,6;156,570007;184,149994;45,220001;84,910004;2,908
28/04/2022;329,799988;27,190001;20,469999;10,4;41,43;23,02;51,009998;122,800003;129,520004;6395,680176;7493,5;26818,5293;25,42;166,020004;203,339996;46,540001;99,419998;3,003
05/05/2022;323,850006;26,65;20,48;10,158;38,23;22,625;52,150002;117,699997;127,599998;6269,72998;7347,700195;26213,64063;32,560001;146,5;166,300003;42,830002;87,919998;3,044
12/05/2022;316;25,83;20,1;10,464;37,169998;23,98;53,34;114,550003;126,220001;6352,939941;7438,100098;26911,19922;30,959999;140,820007;169,380005;42,349998;96,279999;3,072
19/05/2022;307,450012;26,110001;19,16;10,86;37,654999;24,870001;51,869999;115,650002;123;6298,640137;7522,799805;26677,80078;28,370001;140,520004;169,75;42,200001;92,650002;2,965
26/05/2022;321,950012;25,92;19,295;10,134;38,810001;25,055;52,84;114,349998;127,559998;6418,890137;7533;27457,89063;25,690001;148,710007;183,199997;44,110001;101,220001;3,076
02/06/2022;326,899994;26,620001;18,9;9,984;38,580002;25,030001;52,080002;114,099998;127,720001;6448,629883;7593;28234,28906;23,959999;147,960007;186,479996;41,23;101,900002;3,177
09/06/2022;307,5;24,01;18,709999;9,052;34,334999;23,055;48,285;113,849998;120,019997;6030,129883;7273,399902;26326,16016;29,620001;135,429993;165,270004;38,650002;89,300003;3,413
16/06/2022;316,950012;23,620001;16,98;9,243;34,25;23,594999;49,040001;112,699997;112,800003;5916,629883;7089,200195;26149,55078;28,950001;135,350006;163,600006;37,380001;83,75;3,243
23/06/2022;330,75;24,110001;17,094999;8,999;36,084999;22,290001;47,080002;116;115,540001;6031,47998;7312,299805;26804,59961;28,16;139,229996;155,419998;37,290001;77,989998;3,212
30/06/2022;347,75;22,450001;16,780001;8,408;36,744999;19,573999;43,435001;115,949997;116,260002;5912,379883;7107,799805;26107,65039;26,73;142,919998;151,300003;36,990002;75,349998;3,119
07/07/2022;336;23,25;16,709999;8,403;37,025002;19,903999;42,73;121,650002;114,760002;6000,240234;7156,399902;26478,76953;26,82;145,490005;151,639999;37,209999;77,519997;3,069
14/07/2022;344,100006;23,76;17,105;8,71;39,16;20,940001;44,525002;122,199997;122,5;6184,660156;7264,299805;27680,25977;23,879999;153,039993;178,070007;40,560001;89,43;3,17
21/07/2022;355,75;23,4;17,190001;8,673;40,310001;20,98;44,365002;121,949997;126,5;6257,939941;7348,200195;27715,75;23,24;156,789993;177,899994;40,18;89,82;3,002
28/07/2022;361,399994;24;16,465;9,118;42,299999;22,305;47,259998;124,900002;133,679993;6472,060059;7445,700195;27741,90039;21,950001;166,130005;188,929993;36,52;98,089996;2,977
